,domain,feature,id,miss_test,miss_test_neg,miss_test_pos,miss_train,miss_train_neg,miss_train_pos,n_test_neg,n_test_pos,n_train_neg,n_train_pos,numeric,odds_ratio_test,odds_ratio_train,tl,unit
269,comorbidities and diagnosis,psychiatric disorder,c1,0.9982023206406276,0.998197548666186,0.9982486865148862,0.9980183456250384,0.9981749357847776,0.996496606087147,20.0,2.0,81.0,16.0,False,2.0,2.0,3.0,
270,comorbidities and diagnosis,cerebral infarction,c7,0.0016342539630658,0.0015320836337419,0.0026269702276707,0.0014913481378577,0.0013293677617052,0.0030654696737464,13538.0,1202.0,53540.0,4785.0,False,5.060359231411863,3.486271490890428,1.0,
271,comorbidities and diagnosis,cerebral infarction,c7,0.9991011603203138,0.999098774333093,0.999124343257443,0.9987742344072402,0.998783290523185,0.99868622728268,10.0,1.0,55.0,6.0,False,2.0,2.0,2.0,
272,comorbidities and diagnosis,cerebral infarction,c7,0.99975486190554,0.999729632299928,1.0,0.99979570573454,0.9998197467441756,0.9995620757608934,3.0,0.0,8.0,2.0,False,2.0,1.3333333333333337,3.0,
273,comorbidities and diagnosis,history of anxiety disorder,c45,0.0,0.0,0.0,0.0,0.0,0.0,13561.0,1205.0,53616.0,4799.0,True,0.0,0.0,0.0,
274,comorbidities and diagnosis,history of tia,c9,0.0,0.0,0.0,0.0,0.0,0.0,13561.0,1205.0,53616.0,4799.0,True,0.0,0.0,0.0,
275,comorbidities and diagnosis,history of coronary heart disease,c61,0.0,0.0,0.0,0.0,0.0,0.0,13561.0,1205.0,53616.0,4799.0,True,0.0,0.0,0.0,
276,comorbidities and diagnosis,history of dementia,c27,0.0,0.0,0.0,0.0,0.0,0.0,13561.0,1205.0,53616.0,4799.0,True,0.0,0.0,0.0,
277,comorbidities and diagnosis,hiv,c71,0.0035953587187449,0.0036950252343186,0.0026269702276707,0.0030848434084455,0.0031319003199494,0.0026275454346398,13508.0,1202.0,53441.0,4786.0,False,2.0,2.788971906754334,1.0,
278,comorbidities and diagnosis,hiv,c71,0.9993462984147736,0.9992790194664743,1.0,0.999244111217798,0.99918886034879,0.9997810378804468,8.0,0.0,36.0,1.0,False,2.0,2.0,2.0,
279,comorbidities and diagnosis,hiv,c71,0.9998365746036936,0.9998197548666186,1.0,0.999775276307994,0.9997746834302196,0.9997810378804468,2.0,0.0,10.0,1.0,False,2.0,2.0,3.0,
280,comorbidities and diagnosis,history of heart failure,c39,0.0,0.0,0.0,0.0,0.0,0.0,13561.0,1205.0,53616.0,4799.0,True,0.0,0.0,0.0,
281,comorbidities and diagnosis,cognitive impairment,c25,0.0053930380781173,0.004776496034607,0.0113835376532399,0.0048417740914012,0.0043260781397863,0.0098532953798993,13484.0,1188.0,53340.0,4747.0,False,9.389687235841082,8.844622823076563,1.0,
282,comorbidities and diagnosis,cognitive impairment,c25,0.9993462984147736,0.9992790194664743,1.0,0.999468834909804,0.9994141769185706,1.0,8.0,0.0,26.0,0.0,False,2.0,2.0,2.0,
283,comorbidities and diagnosis,cognitive impairment,c25,0.99975486190554,0.9998197548666186,0.999124343257443,0.999856994014178,0.9998648100581315,0.9997810378804468,2.0,1.0,6.0,1.0,False,2.0,2.0,3.0,
284,comorbidities and diagnosis,history of hyperlipidemia,c21,0.0,0.0,0.0,0.0,0.0,0.0,13561.0,1205.0,53616.0,4799.0,True,0.0,0.0,0.0,
285,respiratory,resistance,r10,0.9680503350220624,0.9699891852919972,0.9492119089316988,0.9676193589245948,0.9685458068586364,0.958616159404423,10534.0,2325.0,44497.0,5796.0,True,0.0,0.0,2.0,
286,respiratory,ppeak,r11,0.8197417878738356,0.821647440519106,0.8012259194395797,0.8241843551451511,0.8238024424316164,0.8278957740310926,33528.0,6370.0,109994.0,26078.0,True,0.0,0.0,1.0,mbar
287,respiratory,ppeak,r11,0.0811407092662199,0.0877793799567411,0.0166374781085814,0.0835359251465811,0.0903294128250191,0.0175169695642654,315244.0,39478.0,1252032.0,151191.0,True,0.0,0.0,2.0,mbar
288,respiratory,ppeak,r11,0.8492400719071744,0.8509372746935833,0.8327495621716288,0.8510694804796829,0.8517867603983597,0.8440989708780381,2644.0,323.0,11293.0,1690.0,True,0.0,0.0,3.0,mbar
289,respiratory,pinsp,r8,0.9605327667919594,0.9624188896899784,0.9422066549912436,0.9626550082739176,0.963791627236267,0.9516093715787168,20267.0,2611.0,66736.0,11892.0,True,0.0,0.0,1.0,mbar
290,respiratory,pinsp,r8,0.1461840169962411,0.1566330209084354,0.0446584938704027,0.1468875768657174,0.1569780541661033,0.0488285526603897,272697.0,37598.0,1092211.0,143450.0,True,0.0,0.0,2.0,mbar
291,respiratory,pinsp,r8,0.9495015525412648,0.9507029560201876,0.9378283712784588,0.9504994994790495,0.9503402280203688,0.9520472958178235,1045.0,149.0,4287.0,425.0,True,0.0,0.0,3.0,mbar
292,respiratory,peep meas,r4,0.9298087922863212,0.9308759913482336,0.9194395796847636,0.9326033218247564,0.933464016943806,0.9242391066345522,21010.0,3940.0,77338.0,12293.0,True,0.0,0.0,1.0,mbar
293,respiratory,peep meas,r4,0.0818761235495996,0.088410237923576,0.0183887915936952,0.083821937118225,0.0908025776215583,0.0159842347273921,309354.0,38640.0,1228485.0,148506.0,True,0.0,0.0,2.0,mbar
294,respiratory,peep meas,r4,0.9028436018957346,0.9032083633741887,0.8992994746059545,0.9047580134425628,0.9041052679014014,0.9111013794613532,1827.0,209.0,7987.0,691.0,True,0.0,0.0,3.0,mbar
295,respiratory,peep set,r5,0.957591109658441,0.9594448449891853,0.9395796847635728,0.9600400416760302,0.9613807399396151,0.9470111670680972,31243.0,8623.0,100162.0,28619.0,True,0.0,0.0,1.0,mbar
296,respiratory,peep set,r5,0.1335185487824808,0.1441059841384282,0.0306479859894921,0.1356718216919651,0.1455770357352079,0.0394131815195971,239864.0,33957.0,958236.0,127649.0,True,0.0,0.0,2.0,mbar
297,respiratory,peep set,r5,0.9373263605164244,0.9384462869502525,0.9264448336252188,0.9375676724754336,0.9373394619440314,0.9397854171228376,1280.0,162.0,5091.0,1021.0,True,0.0,0.0,3.0,mbar
298,respiratory,tidal volume,r7,0.9011276352345154,0.9026676279740448,0.8861646234676007,0.9055956199309484,0.9061105853724484,0.900591197722794,20918.0,4026.0,68181.0,14606.0,True,0.0,0.0,1.0,ml
299,respiratory,tidal volume,r7,0.5815492727569864,0.5842645998558038,0.5551663747810858,0.5821160800016343,0.5847866252084178,0.5561637836654258,145988.0,18050.0,576575.0,69433.0,True,0.0,0.0,2.0,ml
300,respiratory,tidal volume,r7,0.9588985128288936,0.9581831290555156,0.9658493870402802,0.9573024985188666,0.9572799783696092,0.9575213488066564,719.0,58.0,3602.0,623.0,True,0.0,0.0,3.0,ml
301,respiratory,compliance,r9,0.9495015525412648,0.9503424657534246,0.9413309982486864,0.954217655110421,0.9545536478752648,0.9509524852200568,14880.0,2884.0,52978.0,7138.0,True,0.0,0.0,1.0,ml/mbar
302,respiratory,compliance,r9,0.3643569210655336,0.3704037490987744,0.3056042031523642,0.3619277206888802,0.3674687936550854,0.3080797022115173,205091.0,27825.0,824484.0,104279.0,True,0.0,0.0,2.0,ml/mbar
303,respiratory,compliance,r9,0.8650923353489133,0.8654470079307859,0.861646234676007,0.8657786675928006,0.8655761344689288,0.8677468797897964,2335.0,265.0,9170.0,944.0,True,0.0,0.0,3.0,ml/mbar
304,respiratory,fio2 set,r2,0.6510050661872855,0.6548305695746215,0.6138353765323993,0.655621156714131,0.6589383083231941,0.6233851543682942,32527.0,6188.0,105793.0,27654.0,True,0.0,0.0,1.0,%
305,respiratory,fio2 set,r2,0.1604837391730674,0.1706921413121845,0.0612959719789842,0.1669084148807943,0.1775043936731107,0.0639369389095686,259245.0,35723.0,1025978.0,138391.0,True,0.0,0.0,2.0,%
306,respiratory,fio2 set,r2,0.8275862068965517,0.8304794520547945,0.7994746059544658,0.8284949641463564,0.8311928259204182,0.8022772060433545,3118.0,431.0,12690.0,2044.0,True,0.0,0.0,3.0,%
307,respiratory,fio2 meas,r1,0.5880045759110966,0.5887707281903389,0.5805604203152364,0.5923307932746328,0.5931458699472759,0.5844098970878038,46989.0,10252.0,160660.0,32150.0,True,0.0,0.0,1.0,%
308,respiratory,fio2 meas,r1,0.0568720379146919,0.0617339581831291,0.0096322241681261,0.0608796911070705,0.0662656031724573,0.0085395226625794,328379.0,40594.0,1302167.0,155990.0,True,0.0,0.0,2.0,%
309,respiratory,fio2 meas,r1,0.7575584245791795,0.7578406633020909,0.7548161120840631,0.7565016649982634,0.7572664593754225,0.7490694109918984,4550.0,505.0,18808.0,2482.0,True,0.0,0.0,3.0,%
310,respiratory,pplateau,r12,0.9346298414773656,0.9350216294160058,0.9308231173380036,0.9317861447629164,0.9315713577576497,0.9338734398948982,22126.0,2967.0,91789.0,11103.0,True,0.0,0.0,2.0,mbar
311,anesthesia procedures,type topical local anesthesia,ap7,0.0012256904722993,0.0009012256669069,0.0043782837127845,0.0013074832989438,0.0011716461628588,0.0026275454346398,13535.0,1200.0,53489.0,4779.0,False,1.2236387465745264,2.073474209713992,1.0,
312,anesthesia procedures,type topical local anesthesia,ap7,0.9987743095277006,0.9986481614996396,1.0,0.998815093260332,0.9987156955522508,0.9997810378804468,15.0,0.0,57.0,1.0,False,2.0,2.0,2.0,
313,anesthesia procedures,type topical local anesthesia,ap7,0.9998365746036936,0.9998197548666186,1.0,0.999856994014178,0.9998648100581315,0.9997810378804468,2.0,0.0,6.0,1.0,False,2.0,2.0,3.0,
314,anesthesia procedures,type interscalene block,ap17,0.0035953587187449,0.003604902667628,0.0035026269702276,0.0035955790720954,0.0036050651164886,0.003503393912853,13516.0,1201.0,53425.0,4781.0,False,14.918196994991654,0.0566664542964021,1.0,
315,anesthesia procedures,type interscalene block,ap17,0.9957509396960288,0.9956741167988464,0.9964973730297724,0.9957302498518866,0.9956288585462576,0.9967155682067004,48.0,4.0,196.0,15.0,False,2.0,2.0,2.0,
316,anesthesia procedures,type interscalene block,ap17,0.99975486190554,0.999729632299928,1.0,0.999816135161086,0.9998197467441756,0.9997810378804468,3.0,0.0,8.0,1.0,False,2.0,2.0,3.0,
317,anesthesia procedures,type total intravenous anesthesia,ap3,0.308710573623141,0.2994772891131939,0.3984238178633975,0.3055833622750209,0.2939254652787165,0.4188745347054959,9215.0,722.0,36478.0,2761.0,False,1.1965568308034062,0.9020852444945144,1.0,
318,anesthesia procedures,type total intravenous anesthesia,ap3,0.6496159503186796,0.6545602018745493,0.6015761821366025,0.6537007906188073,0.6605155243116578,0.5874753667615502,4273.0,469.0,16749.0,1920.0,False,2.0,2.0,2.0,
319,anesthesia procedures,type total intravenous anesthesia,ap3,0.995260663507109,0.9952235039653928,0.9956217162872154,0.9960979795297146,0.9959668334009284,0.9973724545653602,53.0,5.0,180.0,12.0,False,2.0,1.752808988764045,3.0,
320,anesthesia procedures,type intravenous regional anesthesia,ap10,0.0001634253963065,0.0001802451333814,0.0,0.0001838648389139,0.0001351899418683,0.0006568863586599,13557.0,1205.0,53596.0,4795.0,False,2.0,2.0,1.0,
321,anesthesia procedures,type intravenous regional anesthesia,ap10,0.9991828730184672,0.999098774333093,1.0,0.99928497007089,0.999211392005768,1.0,10.0,0.0,35.0,0.0,False,2.0,2.0,2.0,
322,anesthesia procedures,type intravenous regional anesthesia,ap10,0.9998365746036936,0.9998197548666186,1.0,0.999856994014178,0.9998648100581315,0.9997810378804468,2.0,0.0,6.0,1.0,False,2.0,2.0,3.0,
323,anesthesia procedures,type epidural anesthesia ,ap4,0.0186304951789507,0.0184751261715934,0.0201401050788091,0.0175693068295572,0.0180253255824432,0.013137727173199,13255.0,1181.0,52459.0,4734.0,False,1.2043022449451342,1.0633637284701114,1.0,
324,anesthesia procedures,type epidural anesthesia ,ap4,0.9705017159666612,0.9692682047584716,0.9824868651488616,0.9720525444850764,0.9704384660447928,0.9877381213050144,349.0,20.0,1339.0,56.0,False,2.0,2.0,2.0,
325,anesthesia procedures,type epidural anesthesia ,ap4,0.9995914365092337,0.9996395097332372,0.999124343257443,0.999611840895626,0.999616961831373,0.9995620757608934,4.0,1.0,18.0,2.0,False,2.0,1.2307692307692308,3.0,
326,anesthesia procedures,type pesc block,ap15,0.0007354142833796,0.0007209805335256,0.0008756567425569,0.0006741710760178,0.0005632914244513,0.0017516969564265,13550.0,1204.0,53581.0,4791.0,False,20.52535328345802,1.195586042350134,1.0,
327,anesthesia procedures,type pesc block,ap15,0.9985291714332408,0.998467916366258,0.999124343257443,0.9987129461276022,0.9987156955522508,0.99868622728268,17.0,1.0,57.0,6.0,False,2.0,2.0,2.0,
328,anesthesia procedures,type pesc block,ap15,0.9998365746036936,0.9998197548666186,1.0,0.999836564587632,0.9998648100581315,0.9995620757608934,2.0,0.0,6.0,2.0,False,2.0,2.0,3.0,
329,anesthesia procedures,type infiltration anesthesia,ap5,0.0006537015852263,0.0003604902667627,0.0035026269702276,0.0006537416494718,0.0006083547384074,0.0010948105977666,13552.0,1198.0,53552.0,4793.0,False,2.0,0.4590935590438969,1.0,
330,anesthesia procedures,type infiltration anesthesia,ap5,0.9991011603203138,0.999098774333093,0.999124343257443,0.999019387525792,0.9989410121220316,0.9997810378804468,10.0,1.0,47.0,1.0,False,2.0,2.0,2.0,
331,anesthesia procedures,type infiltration anesthesia,ap5,0.99975486190554,0.999729632299928,1.0,0.999856994014178,0.9998648100581315,0.9997810378804468,3.0,0.0,6.0,1.0,False,2.0,2.0,3.0,
332,anesthesia procedures,type general balanced anesthesia,ap1,0.3440104592253636,0.344989185291997,0.3345008756567426,0.343541236797483,0.3426163760082916,0.3525290124808408,8554.0,800.0,33925.0,3068.0,False,0.4200426077767669,0.46012332467003,1.0,
333,anesthesia procedures,type general balanced anesthesia,ap1,0.5972381108024187,0.5921953857245854,0.6462346760070052,0.6011358761159574,0.5976071380289307,0.6354280709437268,5225.0,418.0,20231.0,1728.0,False,2.0,2.0,2.0,
334,anesthesia procedures,type general balanced anesthesia,ap1,0.994688674620036,0.9944124008651768,0.9973730297723292,0.9960979795297146,0.9960118967148844,0.9969345303262536,62.0,3.0,180.0,14.0,False,2.0,2.0,3.0,
335,anesthesia procedures,type psoas compartment block,ap18,0.0,0.0,0.0,0.0001838648389139,0.0001577215988464,0.0004379242391066,13558.0,1205.0,53606.0,4797.0,False,2.0,9.176814011676395,1.0,
336,anesthesia procedures,type psoas compartment block,ap18,0.9992645857166204,0.9991888968997836,1.0,0.999325828923982,0.9992789869767024,0.9997810378804468,9.0,0.0,32.0,1.0,False,2.0,2.0,2.0,
337,anesthesia procedures,type psoas compartment block,ap18,0.9998365746036936,0.9998197548666186,1.0,0.999856994014178,0.9998648100581315,0.9997810378804468,2.0,0.0,6.0,1.0,False,2.0,2.0,3.0,
338,anesthesia procedures,type n ischiadicus block,ap12,0.0044941983984311,0.004506128334535,0.0043782837127845,0.0040041676030153,0.0039205083141814,0.0048171666301729,13480.0,1199.0,53326.0,4772.0,False,0.978752466231598,0.1978251013351197,1.0,
339,anesthesia procedures,type n ischiadicus block,ap12,0.993871547638503,0.9936012977649604,0.9964973730297724,0.9947496373776789,0.994569870668289,0.996496606087147,74.0,4.0,253.0,16.0,False,2.0,2.0,2.0,
340,anesthesia procedures,type n ischiadicus block,ap12,0.99975486190554,0.999729632299928,1.0,0.99979570573454,0.9998197467441756,0.9995620757608934,3.0,0.0,8.0,2.0,False,2.0,4.0,3.0,
341,anesthesia procedures,type stand by anesthesia,ap11,0.0029416571335185,0.0025234318673396,0.0070052539404553,0.0026966843040715,0.00254607723852,0.004160280271513,13491.0,1197.0,53411.0,4777.0,False,1.1128710581842358,0.8292551164619115,1.0,
342,anesthesia procedures,type stand by anesthesia,ap11,0.9962412158849484,0.9962148521989906,0.9964973730297724,0.9970173037242844,0.9967779730521382,0.99934311364134,44.0,4.0,144.0,3.0,False,2.0,2.0,2.0,
343,anesthesia procedures,type stand by anesthesia,ap11,0.9996731492073868,0.9996395097332372,1.0,0.999816135161086,0.9998197467441756,0.9997810378804468,4.0,0.0,8.0,1.0,False,2.0,2.0,3.0,
344,anesthesia procedures,type peripheral block anesthesia,ap8,0.0042490603039712,0.0042357606344628,0.0043782837127845,0.0050869272099531,0.0050696228200621,0.0052550908692796,13491.0,1198.0,53285.0,4771.0,False,2.0,0.979503322840154,1.0,
345,anesthesia procedures,type peripheral block anesthesia,ap8,0.9941983984311162,0.9941420331651044,0.9947460595446584,0.993217430386729,0.9930151863368032,0.995182833369827,67.0,6.0,316.0,22.0,False,2.0,2.0,2.0,
346,anesthesia procedures,type peripheral block anesthesia,ap8,0.9998365746036936,0.9998197548666186,1.0,0.99979570573454,0.9997972150871977,0.9997810378804468,2.0,0.0,9.0,1.0,False,2.0,2.0,3.0,
347,anesthesia procedures,type n femoralis block,ap14,0.0035136460205915,0.0031542898341744,0.0070052539404553,0.0043718972808433,0.0043035464828083,0.0050361287497262,13510.0,1196.0,53335.0,4774.0,False,1.2284518828451882,0.5107245161741074,1.0,
348,anesthesia procedures,type n femoralis block,ap14,0.9954240889034156,0.9955839942321556,0.9938704028021016,0.9946066313918568,0.9944797440403768,0.995839719728487,51.0,7.0,250.0,19.0,False,2.0,2.0,2.0,
349,anesthesia procedures,type n femoralis block,ap14,0.99975486190554,0.999729632299928,1.0,0.99979570573454,0.9997972150871977,0.9997810378804468,3.0,0.0,9.0,1.0,False,2.0,2.0,3.0,
350,anesthesia procedures,type combination spinal epidural anesthesia,ap9,0.0007354142833796,0.0007209805335256,0.0008756567425569,0.0014709187113117,0.0015772159884638,0.0004379242391066,13548.0,1204.0,53530.0,4797.0,False,2.0,2.0,1.0,
351,anesthesia procedures,type combination spinal epidural anesthesia,ap9,0.9983657460369342,0.9982876712328768,0.999124343257443,0.9978549102126704,0.9976567076742824,0.9997810378804468,20.0,1.0,104.0,1.0,False,2.0,2.0,2.0,
352,anesthesia procedures,type combination spinal epidural anesthesia,ap9,0.9998365746036936,0.9998197548666186,1.0,0.99979570573454,0.9997972150871977,0.9997810378804468,2.0,0.0,9.0,1.0,False,2.0,2.0,3.0,
353,anesthesia procedures,type plexus brachialis block,ap13,0.0074358555319496,0.0080209084354722,0.0017513134851138,0.0090910948129685,0.0097562074714974,0.0026275454346398,13450.0,1203.0,53076.0,4783.0,False,2.0,0.3412359935411264,1.0,
354,anesthesia procedures,type plexus brachialis block,ap13,0.9910116032031376,0.9901766402307136,0.999124343257443,0.9895605630349956,0.9887341715109728,0.9975914166849136,110.0,1.0,514.0,11.0,False,2.0,2.0,2.0,
355,anesthesia procedures,type plexus brachialis block,ap13,0.99975486190554,0.999729632299928,1.0,0.999775276307994,0.9997746834302196,0.9997810378804468,3.0,0.0,10.0,1.0,False,2.0,2.0,3.0,
356,anesthesia procedures,type spinal anesthesia ,ap2,0.0414283379637195,0.0449711607786589,0.0070052539404553,0.0429630840262313,0.046572934973638,0.0078826363039193,12959.0,1197.0,51191.0,4761.0,False,1.8399515798931765,1.8882074544559115,1.0,
357,anesthesia procedures,type spinal anesthesia ,ap2,0.9527700604673968,0.94844989185292,0.9947460595446584,0.9524402950009192,0.9482222522644316,0.9934311364134004,600.0,6.0,2398.0,30.0,False,2.0,2.0,2.0,
358,anesthesia procedures,type spinal anesthesia ,ap2,0.9991828730184672,0.999098774333093,1.0,0.99948926433635,0.9994817718895048,0.9995620757608934,10.0,0.0,23.0,2.0,False,2.0,1.2941176470588234,3.0,
359,anesthesia procedures,type tap block,ap16,0.0044941983984311,0.0042357606344628,0.0070052539404553,0.0040654558826533,0.0042359515118741,0.0024085833150865,13483.0,1195.0,53362.0,4787.0,False,0.5081493899599514,1.4060661790316962,1.0,
360,anesthesia procedures,type tap block,ap16,0.9937898349403498,0.9938716654650324,0.9929947460595446,0.9945862019653108,0.9942544274705962,0.9978103788044668,70.0,8.0,258.0,10.0,False,2.0,2.0,2.0,
361,anesthesia procedures,type tap block,ap16,0.9998365746036936,0.9998197548666186,1.0,0.999775276307994,0.9997746834302196,0.9997810378804468,2.0,0.0,10.0,1.0,False,2.0,2.0,3.0,
362,support procedures,general op complication ,sp33,0.0427357411341722,0.0405551550108147,0.0639229422066549,0.0448425912684631,0.0421567302059393,0.0709437267352748,12855.0,1117.0,50676.0,4442.0,False,0.2291046397594676,0.4325147059082295,1.0,
363,support procedures,general op complication ,sp33,0.9499101160320312,0.9498918529199712,0.9500875656742556,0.9467200555680402,0.9473885809562436,0.9402233413619444,562.0,57.0,2378.0,275.0,False,2.0,1.9742157284056727,2.0,
364,support procedures,general op complication ,sp33,0.9967314920738682,0.996395097332372,1.0,0.9967517211791864,0.9968005047091164,0.9962776439675936,40.0,0.0,142.0,17.0,False,2.0,0.3407407407407408,3.0,
365,support procedures,surgical drain access complication,sp21,0.0,0.0,0.0,6.128827963802763e-05,4.506331395615071e-05,0.0002189621195533,13559.0,1205.0,53613.0,4798.0,False,2.0,2.0,1.0,
366,support procedures,surgical drain access complication,sp21,0.9993462984147736,0.9992790194664743,1.0,0.999468834909804,0.9994141769185706,1.0,8.0,0.0,26.0,0.0,False,2.0,2.0,2.0,
367,support procedures,surgical drain access complication,sp21,0.9998365746036936,0.9998197548666186,1.0,0.999856994014178,0.9998648100581315,0.9997810378804468,2.0,0.0,6.0,1.0,False,2.0,2.0,3.0,
368,support procedures,pcv ventilation therapy time,sp8,0.9786729857819904,0.9799927901946648,0.9658493870402802,0.980612474207849,0.9813888513361272,0.973067659294942,228.0,39.0,846.0,124.0,True,0.0,0.0,1.0,
369,support procedures,pcv ventilation therapy time,sp8,0.53374734433731,0.5369502523431867,0.5026269702276708,0.5345563750025537,0.5359154612230184,0.5213488066564484,5752.0,583.0,22915.0,2242.0,True,0.0,0.0,2.0,
370,support procedures,pcv ventilation therapy time,sp8,0.5329302173557771,0.5362292718096611,0.500875656742557,0.5340456393389037,0.5354422964264792,0.5204729581782352,5759.0,585.0,22946.0,2246.0,True,0.0,0.0,3.0,
371,support procedures,psv ventilation therapy time,sp7,0.971809119137114,0.9716113914924296,0.9737302977232924,0.9689064127969929,0.9680501104051192,0.977227939566455,321.0,30.0,1447.0,104.0,True,0.0,0.0,2.0,
372,support procedures,psv ventilation therapy time,sp7,0.9706651413629678,0.970620043258832,0.9711033274956216,0.9682118122944288,0.9674192240097336,0.9759141668491352,332.0,33.0,1474.0,110.0,True,0.0,0.0,3.0,
373,support procedures,chest tube access complication,sp24,0.0,0.0,0.0,6.128827963802763e-05,4.506331395615071e-05,0.0002189621195533,13559.0,1205.0,53613.0,4798.0,False,2.0,2.0,1.0,
374,support procedures,chest tube access complication,sp24,0.9993462984147736,0.9992790194664743,1.0,0.999468834909804,0.9994141769185706,1.0,8.0,0.0,26.0,0.0,False,2.0,2.0,2.0,
375,support procedures,chest tube access complication,sp24,0.9998365746036936,0.9998197548666186,1.0,0.999856994014178,0.9998648100581315,0.9997810378804468,2.0,0.0,6.0,1.0,False,2.0,2.0,3.0,
376,support procedures,urine drain access complication,sp23,0.0002451380944599,9.012256669072016e-05,0.0017513134851138,0.0002247236920059,0.0001351899418683,0.0010948105977666,13558.0,1202.0,53607.0,4793.0,False,2.0,2.0,1.0,
377,support procedures,urine drain access complication,sp23,0.9991828730184672,0.9992790194664743,0.9982486865148862,0.999325828923982,0.9993240502906584,0.99934311364134,8.0,2.0,30.0,3.0,False,2.0,2.0,2.0,
378,support procedures,urine drain access complication,sp23,0.9998365746036936,0.9998197548666186,1.0,0.999856994014178,0.9998648100581315,0.9997810378804468,2.0,0.0,6.0,1.0,False,2.0,2.0,3.0,
379,support procedures,unplanned change of procedure op complication,sp31,0.0014708285667592,0.0013518385003604,0.0026269702276707,0.0016752129767717,0.0015096210175296,0.0032844317932997,13532.0,1202.0,53470.0,4784.0,False,1.0219020381566086,1.0944560959202247,1.0,
380,support procedures,unplanned change of procedure op complication,sp31,0.9977120444517078,0.9977469358327326,0.9973730297723292,0.9977731925064864,0.9977468343021946,0.9980293409240202,25.0,3.0,100.0,9.0,False,2.0,5.880597014925373,2.0,
381,support procedures,unplanned change of procedure op complication,sp31,0.9996731492073868,0.9996395097332372,1.0,0.999775276307994,0.9997972150871977,0.9995620757608934,4.0,0.0,9.0,2.0,False,2.0,5.0,3.0,
382,support procedures,delay patient op complication,sp25,0.0119300539303808,0.011085075702956,0.0201401050788091,0.0137694334920018,0.0131584876751836,0.0197065907597985,13322.0,1174.0,52603.0,4694.0,False,0.0499661246612466,0.3130892196455255,1.0,
383,support procedures,delay patient op complication,sp25,0.9855368524268672,0.985580389329488,0.9851138353765324,0.9844940652515884,0.9842729034293182,0.9866433107072476,161.0,17.0,701.0,61.0,False,0.7919463087248322,2.0,2.0,
384,support procedures,delay patient op complication,sp25,0.9995097238110804,0.9994592645998558,1.0,0.999325828923982,0.9993240502906584,0.99934311364134,6.0,0.0,30.0,3.0,False,2.0,1.2,3.0,
385,support procedures,cathether access complication,sp20,0.0340741951299231,0.033255227108868,0.0420315236427319,0.0338311303601708,0.0334595106124104,0.0374425224436172,13062.0,1151.0,51628.0,4610.0,False,0.5742727041009636,0.5030497995284267,1.0,
386,support procedures,cathether access complication,sp20,0.9669063572479164,0.9663842826243692,0.9719789842381786,0.9663527344787431,0.9653913748817088,0.9756952047295818,382.0,32.0,1575.0,112.0,False,2.0,2.0,2.0,
387,support procedures,cathether access complication,sp20,0.9984474587350874,0.9983777937995674,0.999124343257443,0.998835522686878,0.998760758866207,0.9995620757608934,18.0,1.0,55.0,2.0,False,2.0,1.8,3.0,
388,support procedures,other free text op complication,sp32,0.0200196110475567,0.0183850036049026,0.0359019264448335,0.0216960509918486,0.0198278581406876,0.0398511057587037,13219.0,1154.0,52200.0,4593.0,False,0.7492517405166246,0.4114984137823301,1.0,
389,support procedures,other free text op complication,sp32,0.9781827095930709,0.9785508291276136,0.9746059544658494,0.9764448711924656,0.9772655581091434,0.9684694547843224,238.0,29.0,1013.0,144.0,False,2.0,2.0,2.0,
390,support procedures,other free text op complication,sp32,0.9973851936590946,0.9971160778658976,1.0,0.9973237451224743,0.9973412644765896,0.9971534924458068,32.0,0.0,118.0,13.0,False,2.0,0.7142857142857142,3.0,
391,support procedures,shortage anesthesiologist op complication,sp29,0.0005719888870731,0.0005407354001442,0.0008756567425569,0.0004290179574659,0.0003830381686269,0.0008758484782133,13552.0,1204.0,53585.0,4795.0,False,2.0,2.0,1.0,
392,support procedures,shortage anesthesiologist op complication,sp29,0.9986925968295474,0.9986481614996396,0.999124343257443,0.999019387525792,0.9989635437790096,0.9995620757608934,15.0,1.0,46.0,2.0,False,2.0,2.0,2.0,
393,support procedures,shortage anesthesiologist op complication,sp29,0.9998365746036936,0.9998197548666186,1.0,0.999836564587632,0.9998422784011536,0.9997810378804468,2.0,0.0,7.0,1.0,False,2.0,2.0,3.0,
394,support procedures,urine drain access time,sp18,0.9874979571825462,0.9887346791636624,0.9754816112084064,0.987538049806942,0.9882384750574558,0.980731333479308,129.0,28.0,525.0,88.0,True,0.0,0.0,2.0,
395,support procedures,urine drain access time,sp18,0.9872528190880864,0.9884643114635904,0.9754816112084064,0.987374614394574,0.9881258167725656,0.9800744471206482,132.0,28.0,530.0,91.0,True,0.0,0.0,3.0,
396,support procedures,shortage care persons op complication,sp30,0.0008171269815329,0.0006308579668349,0.0026269702276707,0.0004903062371038,0.0004956964535172,0.0004379242391066,13547.0,1200.0,53564.0,4797.0,False,2.0,1.7234856387787745,1.0,
397,support procedures,shortage care persons op complication,sp30,0.9985291714332408,0.9986481614996396,0.9973730297723292,0.9988559521134242,0.998760758866207,0.9997810378804468,15.0,3.0,55.0,1.0,False,2.0,2.0,2.0,
